행정동 ,위치,기준일자,latitude,longitude
수궁동 ,오리로22나길 6-5,2023-03-31,37.4992696451609,126.830560892227
수궁동 ,오리로22길 16-49,2023-03-31,,
수궁동 ,오리로22나길 16-41,2023-03-31,37.5006221843475,126.832230556564
수궁동 ,오리로22나길 16-35,2023-03-31,37.5006283291123,126.831357258425
수궁동 ,오리로22가길 33,2023-03-31,37.5003774754509,126.829652085209
수궁동 ,오리로22가길 22,2023-03-31,37.4998202019704,126.830088744682
수궁동 ,오리로22길 5,2023-03-31,37.499134592341,126.829564211936
수궁동 ,부일로11길 117,2023-03-31,37.4980938681927,126.829582974829
수궁동 ,부일로11길 101,2023-03-31,37.497450127949,126.829664954684
수궁동 ,부일로17길 112,2023-03-31,37.4966549394224,126.830757799548
수궁동 ,부일로9길 95,2023-03-31,37.4964181408331,126.823724164567
수궁동 ,부일로7길 21,2023-03-31,37.4938355488816,126.824242148522
수궁동 ,부일로 861-6,2023-03-31,37.4926517271851,126.822621229803
수궁동 ,부일로1가길 21,2023-03-31,37.49138057884,126.819757973173
수궁동 ,부일로1가길 34,2023-03-31,37.4916203274571,126.819162386742
수궁동 ,부일로1가길 18-16,2023-03-31,37.4920646320226,126.819056718864
수궁동 ,부일로1가길 12-29,2023-03-31,37.4923223555477,126.819197783749
수궁동 ,부일로1길 116-6,2023-03-31,37.4954801903106,126.818192782211
수궁동 ,부일로1다길 18,2023-03-31,37.4959852127063,126.81825703324
수궁동 ,부일로1다길 34,2023-03-31,37.4966351243158,126.818209093651
수궁동 ,부일로1다길 16-5,2023-03-31,37.4960167231795,126.818534011371
수궁동 ,부일로1다길 16-9,2023-03-31,37.4960135661758,126.818766518607
수궁동 ,부일로1길 136-7,2023-03-31,37.4954193411963,126.816308748047
수궁동 ,부일로1길 136-6,2023-03-31,37.4955005778646,126.816925302039
수궁동 ,부일로1길 136-5,2023-03-31,37.4950939205314,126.816033737914
수궁동 ,부일로1길 136-9,2023-03-31,37.4952486069807,126.815792040844
수궁동 ,부일로1길 115,2023-03-31,37.4952969329737,126.817846515876
수궁동 ,부일로1길 109,2023-03-31,37.4951471469854,126.817821323102
수궁동 ,부일로1길 101,2023-03-31,37.4948118049484,126.817946188237
수궁동 ,부일로1길 99-17,2023-03-31,37.4941573274282,126.817954674802
수궁동 ,부일로1길 81,2023-03-31,37.4939010001161,126.818194461742
수궁동 ,부일로1길 62,2023-03-31,37.4932913687289,126.819067781309
수궁동 ,부일로1길 26-13,2023-03-31,37.4924584145444,126.82079909404
수궁동 ,부일로1길 26-19,2023-03-31,37.4926715730456,126.821023950075
수궁동 ,부일로5길 30,2023-03-31,37.4930849327358,126.821963555264
수궁동 ,부일로5길 30,2023-03-31,37.4930849327358,126.821963555264
수궁동 ,부일로5길 16,2023-03-31,37.4930920641357,126.822691428263
수궁동 ,부일로7길 13,2023-03-31,37.4934897749813,126.824445597548
수궁동 ,부일로19길 16,2023-03-31,37.4940725169466,126.836610570328
수궁동 ,부일로 985,2023-03-31,37.493446258895,126.836959315179
수궁동 ,부일로 989-8,2023-03-31,37.4936851811323,126.836941494578
수궁동 ,부일로 989-11,2023-03-31,,
개봉1동,개봉로23가길 86,2023-03-31,37.4945261069126,126.86060452167
개봉1동,경인로38길 25,2023-03-31,37.4960009390516,126.857487573923
개봉1동,경인로 301,2023-03-31,37.4984656617815,126.853672529481
개봉1동,경인로35길 33,2023-03-31,37.4986735458545,126.854346577836
개봉1동,고척로52마길 7-12,2023-03-31,37.5002494477513,126.854820982382
개봉1동,고척로52라길 11-9,2023-03-31,37.5020273964718,126.855184073006
개봉1동,고척로52라길 11-23,2023-03-31,37.5014539118255,126.854894534891
개봉1동,경서로1길 21,2023-03-31,37.4991260848065,126.855564676653
개봉1동,경서로1길 13,2023-03-31,37.4988146839797,126.85599659308
개봉1동,고척로52마길 29,2023-03-31,37.5010045513992,126.853993390342
개봉1동,고척로52라길 19-7,2023-03-31,37.5021345134808,126.854880212099
개봉1동,고척로52마길 33,2023-03-31,37.5010461274494,126.853879765918
개봉1동,경인로35길 55-10,2023-03-31,37.4988833189761,126.852907579964
개봉1동,경인로35가길 8,2023-03-31,37.4994359238196,126.85256078393
개봉1동,경인로33길 51,2023-03-31,37.5002412611033,126.851138791482
개봉1동,경인로33나길 14,2023-03-31,,
개봉1동,경인로33니길 14-13,2023-03-31,37.4906260350948,126.825980513337
개봉1동,경인로33길 67,2023-03-31,37.5008938419371,126.850839388421
개봉1동,고척로27길 63-30,2023-03-31,37.5050183997269,126.84546393436
개봉1동,고척로19가길 13,2023-03-31,37.5014928104444,126.844671868232
개봉1동,고척로21나길 98-10,2023-03-31,37.5025275588917,126.84097326941
개봉1동,고척로21가길 84-55,2023-03-31,37.5015921213634,126.841096600999
개봉1동,고척로21다길 41,2023-03-31,37.5029693787287,126.843104832553
개봉1동,고척로21라길 50-9,2023-03-31,37.5046327750214,126.841590721747
개봉1동,고척로21라길 43,2023-03-31,37.5042991189622,126.842456045585
개봉1동,고척로19길 69-52,2023-03-31,,
개봉1동,고척로21다길 28-14,2023-03-31,37.5039498370763,126.843637156928
개봉1동,고척로92,2023-03-31,37.5006200543801,126.844365730857
개봉1동,고척로16가길 40,2023-03-31,37.4994530476581,126.845169725601
개봉2동,개봉로20길 91-22,2023-03-31,37.4930512460024,126.860601495695
개봉2동,개봉로20길 105,2023-03-31,37.4928479547591,126.860123663485
개봉2동,개봉로15길 46-11,2023-03-31,37.4903642567502,126.853085531707
개봉2동,개봉로15길 60,2023-03-31,37.4900026835849,126.852652147043
개봉2동,개봉로17길 58,2023-03-31,37.4913819852235,126.852684604395
개봉2동,남부순환로95길 16,2023-03-31,37.4945679422391,126.857307896676
개봉2동,개봉로16가길 20,2023-03-31,37.4909295839594,126.857006573415
개봉2동,개봉로15길 46,2023-03-31,37.4899091433199,126.85343627497
개봉2동,개봉로19길 85,2023-03-31,37.4938280249647,126.853326166698
개봉2동,개봉로17바길 70,2023-03-31,37.4941897556233,126.851863211963
개봉2동,서해안로34길 42,2023-03-31,37.4949602850207,126.850637917492
개봉2동,서해안로34길 3,2023-03-31,,
개봉2동,서해안로34길 22-2,2023-03-31,37.4947043373016,126.84938265677
개봉2동,개봉로17아길 40,2023-03-31,37.4929484566148,126.851017232689
개봉2동,개봉로17아길 51-12,2023-03-31,37.4939285668084,126.850229829626
개봉2동,서해안로34가길 40,2023-03-31,37.4939054275451,126.849392402911
개봉2동,개봉로17길 18-11,2023-03-31,37.4922220811527,126.854500114639
개봉2동,개봉로17길 79,2023-03-31,37.4910782334377,126.85137182239
개봉3동,개봉로11가길 32,2023-03-31,37.4893761130225,126.85300548869
개봉3동,개봉로11길 63,2023-03-31,37.487733054196,126.852585822552
개봉3동,개봉로11길 74,2023-03-31,37.4879882172247,126.852079439647
개봉3동,개봉로11길 50,2023-03-31,37.4879888638232,126.853320736359
개봉3동,개봉로3길 100-10,2023-03-31,37.4865653553911,126.851225406218
개봉3동,개봉로3길 96,2023-03-31,37.486174114536,126.85092089664
개봉3동,개봉로1길 82,2023-03-31,37.4833567300732,126.853640493318
개봉3동,개봉로3가길 44-7,2023-03-31,37.4845151287043,126.853182916116
개봉3동,개봉로3가길 82-4,2023-03-31,37.4831209182915,126.85246689591
개봉3동,개봉로3가길 75,2023-03-31,37.4829603923153,126.852927494424
개봉3동,개봉로3가길 88-24,2023-03-31,37.4834990253353,126.851566949304
개봉3동,개봉로3가길 82-39,2023-03-31,37.4837723451161,126.851458657593
개봉3동,개봉로3가길 88-3,2023-03-31,37.4826954891516,126.852127976786
개봉3동,개봉로1길 154,2023-03-31,37.4819027016041,126.850488779915
개봉3동,개봉로1다길 13-25,2023-03-31,37.4819163077185,126.851561374471
개봉3동,개봉로1라길 10-4,2023-03-31,37.4821686871908,126.850423917279
개봉3동,개봉로1길 106,2023-03-31,37.4825399111465,126.852653688092
개봉3동,개봉로1길 40,2023-03-31,37.4850496631363,126.854466763339
개봉3동,개봉로12길 9-14,2023-03-31,37.4889974387218,126.857059556309
개봉3동,개봉로2길 75,2023-03-31,37.4883757801627,126.85934196854
개봉3동,개봉로1나길 1,2023-03-31,37.4837268252569,126.853754645418
개봉3동,개봉로1길 22,2023-03-31,37.4857684939638,126.854985369014
개봉3동,개봉로10길 27,2023-03-31,37.4878618735324,126.857934516854
개봉3동,개봉로6길 11-2,2023-03-31,37.4870279952948,126.857190512562
개봉3동,개봉로16길 26,2023-03-31,37.489986796514,126.857699820771
개봉3동,개봉로15길 91,2023-03-31,37.4896449055775,126.851080670181
